CustomerId,surname,middle,given,sex,age,bday,est_income
15625586,Monaldo,L,William,Male,35,1982-05-28," PHP 148,000.00 "
15625592,Sal,D,Thomas,Male,26,1991-06-20," PHP 39,000.00 "
15625623,Stevenson,J,Susan,Female,45,1972-06-25," PHP 86,000.00 "
15625632,Philip,R,John,Male,36,1981-05-14," PHP 113,000.00 "
15625675,Clements,A,Charles,Male,36,1981-05-28," PHP 128,000.00 "
15625698,Dumetochukwu,R,Sandra,Female,23,1994-06-17," PHP 174,000.00 "
15625706,White,A,James,Male,45,1972-05-29," PHP 30,000.00 "
15625713,Lindeman,R,Betty,Female,39,1978-06-25," PHP 20,000.00 "
15625716,Genovesi,J,Susan,Female,33,1984-05-22," PHP 44,000.00 "
15625740,Enriquez,G,Steven,Male,62,1955-05-31," PHP 97,000.00 "
15625759,Rowley,P,David,Male,30,1987-06-19," PHP 115,000.00 "
15625761,Maclean,I,Christopher,Male,41,1976-05-28," PHP 70,000.00 "
15625819,Arnold,E,Donna,Female,38,1979-06-14," PHP 132,000.00 "
15625824,Kornilova,D,Donald,Male,30,1987-05-12," PHP 46,000.00 "
15625881,Koehler,S,Thomas,Male,37,1980-06-10," PHP 146,000.00 "
15625904,Wang,C,David,Male,26,1991-05-30," PHP 40,000.00 "
15625905,Griffen,G,Michael,Male,41,1976-06-02," PHP 50,000.00 "
15625916,Chien,B,David,Male,32,1985-06-25," PHP 59,000.00 "
15625929,Trevisan,S,Karen,Female,44,1973-05-15," PHP 27,000.00 "
15625941,Gray,C,Jennifer,Female,50,1967-05-19," PHP 69,000.00 "
15625942,McDonald,M,Maria,Female,45,1972-05-11," PHP 86,000.00 "
15625944,Buccho,R,Edward,Male,58,1959-05-28," PHP 25,000.00 "
15625964,Buckley,L,Elizabeth,Female,43,1974-05-13," PHP 135,000.00 "
15626008,Miller,H,Donna,Female,52,1965-06-22," PHP 129,000.00 "
15626012,Obidimkpa,Q,Donald,Male,26,1991-05-24," PHP 21,000.00 "
15626042,Webb,S,Nancy,Female,26,1991-05-27," PHP 52,000.00 "
15626044,Lettiere,I,Thomas,Male,28,1989-06-13," PHP 85,000.00 "
15626114,Pearson,F,Edward,Male,24,1993-05-10," PHP 55,000.00 "
15626135,Combes,N,Robert,Male,34,1983-05-26," PHP 119,000.00 "
15626141,Fedorov,F,Patricia,Female,26,1991-05-21," PHP 26,000.00 "
15626143,Talbot,O,Robert,Male,37,1980-05-14," PHP 60,000.00 "
15626144,Chu,S,George,Male,40,1977-06-07," PHP 35,000.00 "
15626147,Maclean,S,Nancy,Female,62,1955-06-21," PHP 160,000.00 "
15626156,Galloway,L,Linda,Female,60,1957-05-21," PHP 67,000.00 "
15626212,Wark,Q,Mark,Male,29,1988-05-31," PHP 127,000.00 "
15626233,Onyekachi,G,Patricia,Female,,," PHP 107,000.00 "
15626243,Chijioke,B,Mark,Male,30,1987-06-22," PHP 40,000.00 "
15626322,Lees,T,Patricia,Female,29,1988-05-10," PHP 136,000.00 "
15626383,Tang,E,Steven,Male,60,1957-07-01," PHP 38,000.00 "
15626385,George,A,Karen,Female,33,1984-06-16," PHP 59,000.00 "
15626412,Mort,M,Donald,Male,39,1978-06-07," PHP 35,000.00 "
15626414,Russell,R,Donald,Male,44,1973-06-07," PHP 115,000.00 "
15626452,Beatham,A,William,Male,32,1985-05-10," PHP 109,000.00 "
15626457,Zetticci,F,Michael,Male,31,1986-05-09," PHP 133,000.00 "
15626474,Onyemere,S,Barbara,Female,31,1986-06-25," PHP 9,000.00 "
15626475,Gamble,I,Mark,Male,30,1987-06-09," PHP 106,000.00 "
15626485,Lu,G,Patricia,Female,26,1991-06-07," PHP 25,000.00 "
15626491,Hughes,C,Margaret,Female,45,1972-05-22," PHP 57,000.00 "
15626507,Chukwubuikem,E,Brian,Male,27,1990-05-27," PHP 147,000.00 "
15626578,Milne,N,Robert,Male,26,1991-06-25," PHP 115,000.00 "
15626608,Howarde,D,John,Male,48,1969-06-08," PHP 48,000.00 "
15626612,Yin,M,William,Male,40,1977-06-15," PHP 96,000.00 "
15626628,Tretiakova,C,Dorothy,Female,31,1986-06-22," PHP 93,000.00 "
15626679,Linger,S,Kenneth,Male,33,1984-05-08," PHP 40,000.00 "
15626684,Huang,L,Jennifer,Female,38,1979-06-10," PHP 138,000.00 "
15626710,Yudina,T,Donna,Female,39,1978-05-18," PHP 38,000.00 "
15626742,Carpenter,F,Edward,Male,36,1981-05-19," PHP 81,000.00 "
15626787,Wei,P,Betty,Female,31,1986-06-23," PHP 81,000.00 "
15626795,Gorman,F,Barbara,Female,40,1977-05-31," PHP 73,000.00 "
15626806,Labrador,S,Mary,Female,32,1985-05-29," PHP 46,000.00 "
15626882,Stobie,D,Charles,Male,37,1980-05-09," PHP 60,000.00 "
15626898,Teng,K,James,Male,30,1987-05-19," PHP 99,000.00 "
15626900,Kung,S,Richard,Male,29,1988-06-01," PHP 64,000.00 "
15626948,Butcher,F,Linda,Female,42,1975-06-21," PHP 114,000.00 "
15626983,Ledford,H,Barbara,Female,48,1969-05-12," PHP 49,000.00 "
15626985,Yefremova,D,Dorothy,Female,39,1978-06-19," PHP 80,000.00 "
15627000,Freeman,O,Edward,Male,40,1977-05-09," PHP 16,000.00 "
15627002,Taylor,Q,Brian,Male,38,1979-06-18," PHP 96,000.00 "
15627027,Shih,Q,David,Male,39,1978-05-15," PHP 75,000.00 "
15627042,Reilly,O,Ruth,Female,26,1991-05-09," PHP 63,000.00 "
15627162,Blesing,M,Kenneth,Male,27,1990-06-08," PHP 66,000.00 "
15627185,Terry,F,Michael,Male,29,1988-05-30," PHP 106,000.00 "
15627190,Lettiere,A,William,Male,51,1966-05-19," PHP 41,000.00 "
15627195,Parrott,N,Paul,Male,26,1991-06-09," PHP 25,000.00 "
15627203,Hsu,E,Thomas,Male,54,1963-06-28," PHP 142,000.00 "
15627212,Smith,L,Nancy,Female,36,1981-06-07," PHP 59,000.00 "
15627220,Kang,P,Elizabeth,Female,43,1974-06-29," PHP 151,000.00 "
15627232,Jibunoh,H,Charles,Male,44,1973-05-24," PHP 50,000.00 "
15627251,Tsui,M,Joseph,Male,34,1983-05-14," PHP 164,000.00 "
15627262,Soto,L,Brian,Male,23,1994-05-19," PHP 89,000.00 "
15627298,Vinogradova,L,Paul,Male,37,1980-05-10," PHP 54,000.00 "
15627305,Pan,L,Steven,Male,35,1982-05-11," PHP 86,000.00 "
15627328,Millar,P,Dorothy,Female,26,1991-05-09," PHP 24,000.00 "
15627352,Bulgakov,T,Steven,Male,46,1971-05-15," PHP 5,000.00 "
15627360,Fuller,O,George,Male,42,1975-05-14," PHP 72,000.00 "
15627365,Calabresi,E,Donald,Male,46,1971-06-04," PHP 142,000.00 "
15627377,Sabbatini,L,John,Male,41,1976-05-18," PHP 59,000.00 "
15627385,Uwaezuoke,P,Paul,Male,34,1983-05-23," PHP 113,000.00 "
15627395,Manners,L,Kenneth,Male,41,1976-06-13," PHP 59,000.00 "
15627412,Ferri,Q,George,Male,39,1978-06-06," PHP 155,000.00 "
15627439,Pickering,G,Donna,Female,36,1981-06-06," PHP 152,000.00 "
15627484,Obielumani,Q,Donna,Female,47,1970-05-27," PHP 84,000.00 "
15627514,Short,D,Mary,Female,46,1971-06-29," PHP 64,000.00 "
15627517,Taylor,P,Steven,Male,27,1990-06-02," PHP 131,000.00 "
15627630,Chiagoziem,F,Sandra,Female,41,1976-05-27," PHP 62,000.00 "
15627637,Obioma,P,Charles,Male,23,1994-05-17," PHP 28,000.00 "
15627665,Sung,Q,Thomas,Male,46,1971-05-17," PHP 40,000.00 "
15627697,Alekseyeva,B,Richard,Male,34,1983-05-20," PHP 26,000.00 "
15627699,Pirogova,C,Donald,Male,32,1985-06-06," PHP 146,000.00 "
15627741,Heath,A,Nancy,Female,29,1988-06-06," PHP 40,000.00 "
15627801,Ginikanwa,P,Charles,Male,33,1984-06-20," PHP 56,000.00 "
15627830,Nikitina,Q,Donna,Female,30,1987-05-12," PHP 109,000.00 "
15627840,Toscano,T,Sharon,Female,42,1975-06-05," PHP 52,000.00 "
15627847,Woronoff,B,Richard,Male,40,1977-06-05," PHP 95,000.00 "
15627848,Tsui,K,Steven,Male,38,1979-06-12," PHP 58,000.00 "
15627854,Mai,D,Daniel,Male,44,1973-06-16," PHP 105,000.00 "
15627859,Nebeolisa,F,Michael,Male,29,1988-05-31," PHP 134,000.00 "
15627876,Pavlova,E,Carol,Female,47,1970-06-13," PHP 24,000.00 "
15627881,Diehl,P,Mark,Male,30,1987-05-31," PHP 59,000.00 "
15627971,Coates,A,Donna,Female,32,1985-06-11," PHP 29,000.00 "
15627995,Angelo,G,Patricia,Female,26,1991-06-03," PHP 108,000.00 "
15627999,Kung,Q,Donald,Male,30,1987-06-26," PHP 42,000.00 "
15628007,Genovese,B,James,Male,33,1984-05-29," PHP 22,000.00 "
15628008,Monds,F,Elizabeth,Female,29,1988-05-22," PHP 82,000.00 "
15628034,Wilder,C,Carol,Female,37,1980-06-06," PHP 28,000.00 "
15628059,DeRose,H,William,Male,61,1956-05-16," PHP 169,000.00 "
15628112,Hughes,O,Sandra,Female,36,1981-06-25," PHP 57,000.00 "
15628123,Robinson,D,Helen,Female,28,1989-06-08," PHP 115,000.00 "
15628145,Forwood,K,Maria,Female,43,1974-05-24," PHP 163,000.00 "
15628155,Dike,P,Mary,Female,35,1982-06-03," PHP 71,000.00 "
15628170,Brown,O,Elizabeth,Female,32,1985-06-15," PHP 100,000.00 "
15628203,Pai,Q,Susan,Female,38,1979-06-08," PHP 79,000.00 "
15628205,Greco,A,Ruth,Female,34,1983-06-24," PHP 171,000.00 "
15628219,Benson,N,Helen,Female,37,1980-05-08," PHP 86,000.00 "
15628272,Singh,S,Patricia,Female,36,1981-06-22," PHP 53,000.00 "
15628274,Ferri,B,William,Male,35,1982-06-04," PHP 48,000.00 "
15628279,Murphy,S,Carol,Female,38,1979-05-25," PHP 130,000.00 "
15628292,Lucchesi,N,Brian,Male,32,1985-06-10," PHP 112,000.00 "
15628298,Johnstone,F,Patricia,Female,47,1970-06-08," PHP 144,000.00 "
15628303,Thurgood,P,Steven,Male,35,1982-05-23," PHP 25,000.00 "
15628308,Akubundu,M,Maria,Female,24,1993-05-18," PHP 19,000.00 "
15628319,Walker,H,Ruth,Female,28,1989-06-20," PHP 49,000.00 "
15628420,Alekseeva,H,Michael,Male,33,1984-05-22," PHP 124,000.00 "
15628523,Chien,J,Helen,Female,24,1993-06-13," PHP 168,000.00 "
15628530,Booth,K,Robert,Male,42,1975-06-05," PHP 63,000.00 "
15628558,Pan,Q,Karen,Female,44,1973-05-14," PHP 56,000.00 "
15628583,Iweobiegbunam,L,Mary,Female,30,1987-06-08," PHP 120,000.00 "
15628600,Lee,P,Linda,Female,31,1986-06-24," PHP 145,000.00 "
15628674,Iadanza,F,Michael,Male,40,1977-05-12," PHP 37,000.00 "
15628697,Tung,N,John,Male,46,1971-06-20," PHP 68,000.00 "
15628715,Kisch,K,Maria,Female,36,1981-06-17," PHP 33,000.00 "
15628813,King,K,Lisa,Female,43,1974-06-08," PHP 15,000.00 "
15628824,Burton,J,Dorothy,Female,37,1980-06-05," PHP 154,000.00 "
15628863,Calabresi,E,Richard,Male,38,1979-06-16," PHP 46,000.00 "
15628886,Matlock,R,Charles,Male,56,1961-05-17," PHP 21,000.00 "
15628893,Power,F,Paul,Male,29,1988-06-20," PHP 29,000.00 "
15628904,Bowen,H,Edward,Male,35,1982-06-20," PHP 56,000.00 "
15628936,Archer,A,James,Male,28,1989-06-10," PHP 29,000.00 "
15628947,Praed,L,Mary,Female,38,1979-05-26," PHP 35,000.00 "
15628950,Coates,B,Robert,Male,25,1992-05-23," PHP 83,000.00 "
15628963,Frolova,L,James,Male,43,1974-05-14," PHP 85,000.00 "
15628972,Nebeolisa,H,Paul,Male,32,1985-06-03," PHP 100,000.00 "
15628992,Esposito,N,Donald,Male,32,1985-06-25," PHP 23,000.00 "
15629002,Hamilton,D,Christopher,Male,36,1981-05-10," PHP 149,000.00 "
15629010,Beam,F,Patricia,Female,35,1982-05-09," PHP 140,000.00 "
15629078,Matthias,A,Barbara,Female,45,1972-06-11," PHP 151,000.00 "
15629094,Fomin,B,Elizabeth,Female,36,1981-06-16," PHP 119,000.00 "
15629117,Harper,N,Daniel,Male,28,1989-05-25," PHP 26,000.00 "
15629128,Mamelu,A,William,Male,42,1975-05-24," PHP 122,000.00 "
15629133,Black,F,Sandra,Female,27,1990-05-19," PHP 110,000.00 "
15629150,Lucchese,E,Margaret,Female,37,1980-05-12," PHP 33,000.00 "
15629187,Titheradge,G,Donald,Male,38,1979-05-29," PHP 15,000.00 "
15629244,Bryant,S,Michael,Male,50,1967-05-24," PHP 17,000.00 "
15629273,Lin,Q,Daniel,Male,42,1975-06-17," PHP 170,000.00 "
15629299,Yang,T,Margaret,Female,52,1965-05-28," PHP 26,000.00 "
15629323,Kelechi,K,Margaret,Female,37,1980-05-11," PHP 153,000.00 "
15629338,Collingridge de Tourcey,K,Mary,Female,31,1986-05-18," PHP 71,000.00 "
15629390,Liao,E,Paul,Male,37,1980-06-11," PHP 115,000.00 "
15629448,Brady,N,Robert,Male,38,1979-05-27," PHP 52,000.00 "
15629475,Clark,I,John,Male,41,1976-05-16," PHP 136,000.00 "
15629511,Lavrentiev,B,William,Male,49,1968-06-30," PHP 83,000.00 "
15629519,Yen,C,Betty,Female,37,1980-06-18," PHP 58,000.00 "
15629545,Buckley,H,Sandra,Female,41,1976-06-24," PHP 70,000.00 "
15629551,Cattaneo,D,Susan,Female,44,1973-06-14," PHP 78,000.00 "
15629575,Wheare,J,Michael,Male,36,1981-06-18," PHP 150,000.00 "
15629603,Chuang,I,James,Male,31,1986-05-29," PHP 47,000.00 "
15629617,Cook,F,Brian,Male,23,1994-06-15," PHP 25,000.00 "
15629677,Distefano,D,Ruth,Female,39,1978-06-21," PHP 160,000.00 "
15629739,Hartley,L,Ruth,Female,31,1986-05-12," PHP 57,000.00 "
15629750,Artyomova,E,John,Male,35,1982-06-18," PHP 21,000.00 "
15629787,Tu,P,William,Male,27,1990-06-19," PHP 49,000.00 "
15629793,Banks,E,William,Male,28,1989-06-23," PHP 176,000.00 "
15629846,Sheehan,M,Sandra,Female,47,1970-05-14," PHP 75,000.00 "
15629885,Wilson,O,Sharon,Female,33,1984-06-21," PHP 154,000.00 "
15629985,Eidson,N,Linda,Female,47,1970-05-21," PHP 65,000.00 "
15630053,Tsao,I,Brian,Male,45,1972-06-26," PHP 58,000.00 "
15630106,Lo,B,Michael,Male,29,1988-06-06," PHP 22,000.00 "
15630113,Morphett,I,Robert,Male,35,1982-06-19," PHP 30,000.00 "
15630167,Gibson,A,Sandra,Female,39,1978-06-26," PHP 100,000.00 "
15630195,Johnstone,P,Maria,Female,40,1977-06-28," PHP 59,000.00 "
15630241,Tretyakova,O,Thomas,Male,61,1956-06-08," PHP 170,000.00 "
15630244,Chu,J,Brian,Male,40,1977-05-22," PHP 120,000.00 "
15630321,Hu,F,William,Male,44,1973-06-26," PHP 69,000.00 "
15630328,Bird,F,Linda,Female,48,1969-06-17," PHP 45,000.00 "
15630349,Hollis,P,Mark,Male,23,1994-06-10," PHP 85,000.00 "
15630363,Nkemakonam,S,Linda,Female,39,1978-06-27," PHP 28,000.00 "
15630402,Nebechukwu,O,Betty,Female,31,1986-06-07," PHP 15,000.00 "
15630413,Howarth,S,Nancy,Female,41,1976-05-24," PHP 26,000.00 "
15630419,Davis,I,Richard,Male,44,1973-06-02," PHP 26,000.00 "
15630466,Maclean,S,Thomas,Male,45,1972-05-10," PHP 93,000.00 "
15630511,Picot,G,Lisa,Female,33,1984-05-14," PHP 123,000.00 "
15630551,Forbes,E,Thomas,Male,33,1984-05-22," PHP 20,000.00 "
15630580,Y?,D,Edward,Male,34,1983-06-01," PHP 35,000.00 "
15630592,Sanders,C,Karen,Female,45,1972-06-29," PHP 55,000.00 "
15630617,Lo Duca,M,Paul,Male,36,1981-05-23," PHP 71,000.00 "
15630641,Shao,C,Ruth,Female,37,1980-06-17," PHP 49,000.00 "
15630661,Vasilyev,B,Maria,Female,25,1992-06-09," PHP 30,000.00 "
15630698,Hay,P,Donna,Female,55,1962-06-14," PHP 12,000.00 "
15630704,Haworth,B,Edward,Male,32,1985-06-24," PHP 152,000.00 "
15630709,Castiglione,S,Betty,Female,31,1986-06-15," PHP 6,000.00 "
15630725,Johnson,K,Lisa,Female,45,1972-06-12," PHP 150,000.00 "
15630857,Wu,S,Ruth,Female,39,1978-06-04," PHP 20,000.00 "
15630910,Treacy,H,Helen,Female,49,1968-06-20," PHP 56,000.00 "
15630920,Du Cane,O,Mark,Male,34,1983-06-21," PHP 56,000.00 "
15631054,Volkova,F,Elizabeth,Female,24,1993-06-15," PHP 149,000.00 "
15631063,Trentino,G,Barbara,Female,33,1984-05-18," PHP 26,000.00 "
15631070,Gerasimova,O,Joseph,Male,55,1962-05-31," PHP 96,000.00 "
15631072,Huie,L,David,Male,38,1979-06-12," PHP 28,000.00 "
15631159,H?,I,Edward,Male,41,1976-06-12," PHP 107,000.00 "
15631162,Bergamaschi,T,Michael,Male,32,1985-05-12," PHP 178,000.00 "
15631170,Clements,N,Charles,Male,45,1972-06-16," PHP 37,000.00 "
15631189,Riggs,R,Robert,Male,38,1979-06-21," PHP 51,000.00 "
15631201,Hill,R,Patricia,Female,28,1989-05-17," PHP 6,000.00 "
15631217,Young,S,Steven,Male,40,1977-05-19," PHP 36,000.00 "
15631222,Cattaneo,C,Margaret,Female,39,1978-05-24," PHP 50,000.00 "
15631240,Dubinina,T,Jennifer,Female,36,1981-06-07," PHP 15,000.00 "
15631267,Lu,P,Kenneth,Male,50,1967-05-13," PHP 94,000.00 "
15631305,Franklin,C,Lisa,Female,28,1989-06-17," PHP 18,000.00 "
15631310,Hsieh,P,Elizabeth,Female,53,1964-06-24," PHP 64,000.00 "
15631333,Wade,D,Donna,Female,25,1992-05-31," PHP 45,000.00 "
15631339,Adams,G,Edward,Male,28,1989-05-10," PHP 134,000.00 "
15631359,Daluchi,M,Sandra,Female,38,1979-05-17," PHP 69,000.00 "
15631392,Douglas,S,Paul,Male,43,1974-05-11," PHP 52,000.00 "
15631406,Munro,T,Steven,Male,50,1967-06-24," PHP 123,000.00 "
15631436,Gleeson,T,Edward,Male,35,1982-05-13," PHP 115,000.00 "
15631451,Grant,I,Sandra,Female,28,1989-05-29," PHP 25,000.00 "
15631457,Asher,R,George,Male,37,1980-06-20," PHP 136,000.00 "
15631460,Swift,F,Sandra,Female,42,1975-06-02," PHP 99,000.00 "
15631481,Thomson,N,Charles,Male,51,1966-05-26," PHP 135,000.00 "
15631512,Schneider,M,Mary,Female,26,1991-05-19," PHP 49,000.00 "
15631603,Ponomaryova,Q,Michael,Male,32,1985-06-07," PHP 40,000.00 "
15631639,Uspensky,F,Jennifer,Female,40,1977-06-08," PHP 157,000.00 "
15631681,Jibunoh,C,Elizabeth,Female,43,1974-05-19," PHP 49,000.00 "
15631685,Lambert,M,Kenneth,Male,60,1957-06-02," PHP 30,000.00 "
15631693,Hill,B,Christopher,Male,36,1981-05-26," PHP 44,000.00 "
15631709,Ginikanwa,E,Dorothy,Female,31,1986-05-29," PHP 57,000.00 "
15631721,Millar,D,Steven,Male,38,1979-05-22," PHP 69,000.00 "
15631739,Dunn,E,James,Male,24,1993-06-14," PHP 102,000.00 "
15631756,Tuan,N,Karen,Female,35,1982-06-03," PHP 78,000.00 "
15631800,Pagnotto,S,Richard,Male,37,1980-05-10," PHP 57,000.00 "
15631813,Beneventi,H,Mark,Male,39,1978-05-10," PHP 31,000.00 "
15631838,Findlay,Q,Robert,Male,61,1956-05-16," PHP 16,000.00 "
15631848,Grover,I,Karen,Female,26,1991-06-07," PHP 105,000.00 "
15631868,Robertson,R,Steven,Male,36,1981-06-19," PHP 54,000.00 "
15631871,Kelly,A,Donna,Female,57,1960-06-19," PHP 67,000.00 "
15631882,Yeh,A,Joseph,Male,45,1972-06-07," PHP 89,000.00 "
15631912,T'ao,Q,Richard,Male,30,1987-05-28," PHP 7,000.00 "
15631927,Thomas,F,Maria,Female,28,1989-06-15," PHP 152,000.00 "
15632010,Chia,A,Daniel,Male,33,1984-05-24," PHP 57,000.00 "
15632050,Liebe,D,Nancy,Female,41,1976-06-17," PHP 45,000.00 "
15632051,Douglas,O,Betty,Female,42,1975-05-16," PHP 40,000.00 "
15632069,Kazantsev,O,Steven,Male,39,1978-06-07," PHP 110,000.00 "
15632079,Hardy,Q,Margaret,Female,37,1980-05-29," PHP 55,000.00 "
15632118,Pirozzi,S,Kenneth,Male,45,1972-06-26," PHP 107,000.00 "
15632125,Blake,P,Brian,Male,45,1972-06-11," PHP 70,000.00 "
15632143,Lung,S,William,Male,31,1986-05-23," PHP 109,000.00 "
15632185,Yermolayev,Q,Ruth,Female,42,1975-06-28," PHP 36,000.00 "
15632210,Hill,R,George,Male,25,1992-06-16," PHP 28,000.00 "
15632256,Schroeder,F,William,Male,29,1988-05-31," PHP 70,000.00 "
15632263,Pagnotto,M,George,Male,30,1987-06-22," PHP 95,000.00 "
15632264,Kay,D,Dorothy,Female,34,1983-06-26," PHP 37,000.00 "
15632264,Kay,D,Dorothy,Female,34,1983-06-26," PHP 37,000.00 "
15632272,Lung,A,Barbara,Female,42,1975-06-13," PHP 56,000.00 "
15632275,Trevisano,D,George,Male,29,1988-06-06," PHP 88,000.00 "
15632280,Toth,Q,Donna,Female,53,1964-06-30," PHP 88,000.00 "
15632324,Pisani,N,Charles,Male,59,1958-06-11," PHP 130,000.00 "
15632344,Jones,G,Lisa,Female,42,1975-06-05," PHP 56,000.00 "
15632345,Tuan,F,Elizabeth,Female,35,1982-06-05," PHP 48,000.00 "
15632365,Booth,A,James,Male,33,1984-06-05," PHP 36,000.00 "
15632439,Pinto,S,Margaret,Female,39,1978-05-31," PHP 57,000.00 "
15632446,Allan,S,David,Male,24,1993-05-31," PHP 136,000.00 "
15632472,Scott,Q,Dorothy,Female,32,1985-06-03," PHP 16,000.00 "
15632503,Meng,R,Sandra,Female,32,1985-05-09," PHP 153,000.00 "
15632521,Cattaneo,I,Donald,Male,45,1972-05-14," PHP 129,000.00 "
15632538,Watson,K,Carol,Female,32,1985-05-16," PHP 36,000.00 "
15632551,Buccho,K,Daniel,Male,31,1986-06-21," PHP 52,000.00 "
15632576,Yashina,Q,Kenneth,Male,31,1986-06-03," PHP 47,000.00 "
15632609,Burdekin,Q,Margaret,Female,39,1978-05-29," PHP 37,000.00 "
15632665,Yevseyev,D,John,Male,61,1956-06-01," PHP 101,000.00 "
15632669,Rees,C,Barbara,Female,32,1985-06-20," PHP 77,000.00 "
15632736,Liang,R,Patricia,Female,30,1987-05-28," PHP 47,000.00 "
15632789,Maclean,J,Paul,Male,30,1987-06-16," PHP 25,000.00 "
15632793,Wilkinson,D,Betty,Female,29,1988-05-08," PHP 28,000.00 "
15632816,Williams,D,Susan,Female,49,1968-06-01," PHP 151,000.00 "
15632826,Tardent,J,Joseph,Male,38,1979-05-18," PHP 52,000.00 "
15632848,Ferrari,N,Margaret,Female,36,1981-06-17," PHP 97,000.00 "
15632850,T'ang,C,Kenneth,Male,37,1980-06-10," PHP 146,000.00 "
15632859,Chukwudi,T,William,Male,36,1981-05-28," PHP 114,000.00 "
15632882,Konovalova,P,George,Male,37,1980-05-18," PHP 37,000.00 "
15632899,Nwankwo,O,Daniel,Male,20,1997-06-04," PHP 25,000.00 "
15632967,Feng,A,Robert,Male,34,1983-06-07," PHP 60,000.00 "
15632977,Hsiao,K,Michael,Male,47,1970-05-16," PHP 123,000.00 "
15633043,Fedorova,G,Helen,Female,39,1978-05-17," PHP 46,000.00 "
15633059,Fanucci,H,David,Male,34,1983-06-02," PHP 16,000.00 "
15633064,Stonebraker,K,Dorothy,Female,36,1981-06-16," PHP 35,000.00 "
15633108,Thorpe,G,Edward,Male,26,1991-05-21," PHP 119,000.00 "
15633112,Madukaego,R,David,Male,42,1975-06-17," PHP 17,000.00 "
15633141,Robinson,S,Lisa,Female,35,1982-05-09," PHP 47,000.00 "
15633181,Swinton,I,Brian,Male,31,1986-05-16," PHP 110,000.00 "
15633194,Osborne,S,Barbara,Female,41,1976-06-15," PHP 95,000.00 "
15633213,Rizzo,A,Richard,Male,50,1967-05-14," PHP 95,000.00 "
15633227,Kenechukwu,B,Lisa,Female,28,1989-06-13," PHP 10,000.00 "
15633233,McFarland,I,Charles,Male,56,1961-07-02," PHP 90,000.00 "
15633260,Dumetochukwu,I,Mark,Male,37,1980-06-24," PHP 54,000.00 "
15633274,Tai,G,Kenneth,Male,34,1983-06-23," PHP 97,000.00 "
15633283,Padovano,T,Edward,Male,35,1982-06-10," PHP 21,000.00 "
15633352,Okwukwe,O,Mary,Female,31,1986-05-12," PHP 89,000.00 "
15633378,Davidson,E,Elizabeth,Female,49,1968-05-28," PHP 136,000.00 "
15633419,Brooks,D,Lisa,Female,28,1989-05-07," PHP 41,000.00 "
15633461,Pai,S,Edward,Male,38,1979-05-31," PHP 129,000.00 "
15633474,Whitehead,H,Richard,Male,51,1966-05-23," PHP 69,000.00 "
15633516,Tucker,L,Christopher,Male,42,1975-05-30," PHP 144,000.00 "
15633525,Payne,P,Joseph,Male,29,1988-05-22," PHP 109,000.00 "
15633537,Nolan,J,Elizabeth,Female,42,1975-06-19," PHP 147,000.00 "
15633546,Frederick,K,Elizabeth,Female,33,1984-06-18," PHP 159,000.00 "
15633574,Montes,B,Barbara,Female,41,1976-06-20," PHP 101,000.00 "
15633586,Brierly,F,Lisa,Female,39,1978-05-18," PHP 28,000.00 "
15633608,Black,L,James,Male,33,1984-05-11," PHP 32,000.00 "
15633612,Yuryeva,P,Paul,Male,28,1989-05-13," PHP 98,000.00 "
15633640,Loewenthal,N,Betty,Female,52,1965-05-18," PHP 48,000.00 "
15633648,Jideofor,M,Barbara,Female,51,1966-06-17," PHP 37,000.00 "
15633650,Woods,Q,Ruth,Female,41,1976-05-21," PHP 7,000.00 "
15633666,Efremov,J,Helen,Female,33,1984-05-12," PHP 70,000.00 "
15633729,Wang,B,Steven,Male,43,1974-06-02," PHP 40,000.00 "
15633818,McMillan,I,Charles,Male,32,1985-06-04," PHP 89,000.00 "
15633834,Milne,J,Maria,Female,28,1989-06-02," PHP 127,000.00 "
15633840,Henderson,E,Brian,Male,20,1997-05-15," PHP 72,000.00 "
15633854,Sun,H,Donna,Female,40,1977-06-23," PHP 131,000.00 "
15633866,Hsiung,R,Christopher,Male,30,1987-05-09," PHP 29,000.00 "
15633870,Ozioma,N,Sharon,Female,36,1981-06-21," PHP 67,000.00 "
15633877,Morrison,A,Donna,Female,42,1975-06-01," PHP 49,000.00 "
15633897,Owen,C,John,Male,39,1978-05-18," PHP 140,000.00 "
15633922,Gray,J,Joseph,Male,30,1987-05-12," PHP 111,000.00 "
15633930,Yobachukwu,K,Barbara,Female,56,1961-06-10," PHP 110,000.00 "
15633944,McKay,D,Kenneth,Male,32,1985-06-06," PHP 17,000.00 "
